codepoint;char;quotableStartChar;quotableChar
20382;侞;0;0
20383;侟;0;0
20384;侠;0;0
20385;価;0;0
20386;侢;0;0
20387;侣;0;0
20388;侤;0;0
20389;侥;0;0
20390;侦;0;0
20391;侧;0;0
20392;侨;0;0
20393;侩;0;0
20394;侪;0;0
20395;侫;0;0
20396;侬;0;0
20397;侭;0;0
20398;侮;0;0
20399;侯;0;0
20400;侰;0;0
20401;侱;0;0
20402;侲;0;0
20403;侳;0;0
20404;侴;0;0
20405;侵;0;0
20406;侶;0;0
20407;侷;0;0
20408;侸;0;0
20409;侹;0;0
20410;侺;0;0
20411;侻;0;0
20412;侼;0;0
20413;侽;0;0
20414;侾;0;0
20415;便;0;0
20416;俀;0;0
20417;俁;0;0
20418;係;0;0
20419;促;0;0
20420;俄;0;0
20421;俅;0;0
20422;俆;0;0
20423;俇;0;0
20424;俈;0;0
20425;俉;0;0
20426;俊;0;0
20427;俋;0;0
20428;俌;0;0
20429;俍;0;0
20430;俎;0;0
20431;俏;0;0
20432;俐;0;0
20433;俑;0;0
20434;俒;0;0
20435;俓;0;0
20436;俔;0;0
20437;俕;0;0
20438;俖;0;0
20439;俗;0;0
20440;俘;0;0
20441;俙;0;0
20442;俚;0;0
20443;俛;0;0
20444;俜;0;0
20445;保;0;0
20446;俞;0;0
20447;俟;0;0
20448;俠;0;0
20449;信;0;0
20450;俢;0;0
20451;俣;0;0
20452;俤;0;0
20453;俥;0;0
20454;俦;0;0
20455;俧;0;0
20456;俨;0;0
20457;俩;0;0
20458;俪;0;0
20459;俫;0;0
20460;俬;0;0
20461;俭;0;0
20462;修;0;0
20463;俯;0;0
20464;俰;0;0
20465;俱;0;0
20466;俲;0;0
20467;俳;0;0
20468;俴;0;0
20469;俵;0;0
20470;俶;0;0
20471;俷;0;0
20472;俸;0;0
20473;俹;0;0
20474;俺;0;0
20475;俻;0;0
20476;俼;0;0
20477;俽;0;0
20478;俾;0;0
20479;俿;0;0
20480;倀;0;0
20481;倁;0;0
20482;倂;0;0
20483;倃;0;0
20484;倄;0;0
20485;倅;0;0
20486;倆;0;0
20487;倇;0;0
20488;倈;0;0
20489;倉;0;0
20490;倊;0;0
20491;個;0;0
20492;倌;0;0
20493;倍;0;0
20494;倎;0;0
20495;倏;0;0
20496;倐;0;0
20497;們;0;0
20498;倒;0;0
20499;倓;0;0
20500;倔;0;0
20501;倕;0;0
20502;倖;0;0
20503;倗;0;0
20504;倘;0;0
20505;候;0;0
20506;倚;0;0
20507;倛;0;0
20508;倜;0;0
20509;倝;0;0
20510;倞;0;0
20511;借;0;0
20512;倠;0;0
20513;倡;0;0
20514;倢;0;0
20515;倣;0;0
20516;値;0;0
20517;倥;0;0
20518;倦;0;0
20519;倧;0;0
20520;倨;0;0
20521;倩;0;0
20522;倪;0;0
20523;倫;0;0
20524;倬;0;0
20525;倭;0;0
20526;倮;0;0
20527;倯;0;0
20528;倰;0;0
20529;倱;0;0
20530;倲;0;0
20531;倳;0;0
20532;倴;0;0
20533;倵;0;0
20534;倶;0;0
20535;倷;0;0
20536;倸;0;0
20537;倹;0;0
20538;债;0;0
20539;倻;0;0
20540;值;0;0
20541;倽;0;0
20542;倾;0;0
20543;倿;0;0
20544;偀;0;0
20545;偁;0;0
20546;偂;0;0
20547;偃;0;0
20548;偄;0;0
20549;偅;0;0
20550;偆;0;0
20551;假;0;0
20552;偈;0;0
20553;偉;0;0
20554;偊;0;0
20555;偋;0;0
20556;偌;0;0
20557;偍;0;0
20558;偎;0;0
20559;偏;0;0
20560;偐;0;0
20561;偑;0;0
20562;偒;0;0
20563;偓;0;0
20564;偔;0;0
20565;偕;0;0
20566;偖;0;0
20567;偗;0;0
20568;偘;0;0
20569;偙;0;0
20570;做;0;0
20571;偛;0;0
20572;停;0;0
20573;偝;0;0
20574;偞;0;0
20575;偟;0;0
20576;偠;0;0
20577;偡;0;0
20578;偢;0;0
20579;偣;0;0
20580;偤;0;0
20581;健;0;0
20582;偦;0;0
20583;偧;0;0
20584;偨;0;0
20585;偩;0;0
20586;偪;0;0
20587;偫;0;0
20588;偬;0;0
20589;偭;0;0
20590;偮;0;0
20591;偯;0;0
20592;偰;0;0
20593;偱;0;0
20594;偲;0;0
20595;偳;0;0
20596;側;0;0
20597;偵;0;0
20598;偶;0;0
20599;偷;0;0
20600;偸;0;0
20601;偹;0;0
20602;偺;0;0
20603;偻;0;0
20604;偼;0;0
20605;偽;0;0
20606;偾;0;0
20607;偿;0;0
20608;傀;0;0
20609;傁;0;0
20610;傂;0;0
20611;傃;0;0
20612;傄;0;0
20613;傅;0;0
20614;傆;0;0
20615;傇;0;0
20616;傈;0;0
20617;傉;0;0
20618;傊;0;0
20619;傋;0;0
20620;傌;0;0
20621;傍;0;0
20622;傎;0;0
20623;傏;0;0
20624;傐;0;0
20625;傑;0;0
20626;傒;0;0
20627;傓;0;0
20628;傔;0;0
20629;傕;0;0
20630;傖;0;0
20631;傗;0;0
20632;傘;0;0
20633;備;0;0
20634;傚;0;0
20635;傛;0;0
20636;傜;0;0
20637;傝;0;0
20638;傞;0;0
20639;傟;0;0
20640;傠;0;0
20641;傡;0;0
20642;傢;0;0
20643;傣;0;0
20644;傤;0;0
20645;傥;0;0
20646;傦;0;0
20647;傧;0;0
20648;储;0;0
20649;傩;0;0
20650;傪;0;0
20651;傫;0;0
20652;催;0;0
20653;傭;0;0
20654;傮;0;0
20655;傯;0;0
20656;傰;0;0
20657;傱;0;0
20658;傲;0;0
20659;傳;0;0
20660;傴;0;0
20661;債;0;0
20662;傶;0;0
20663;傷;0;0
20664;傸;0;0
20665;傹;0;0
20666;傺;0;0
20667;傻;0;0
20668;傼;0;0
20669;傽;0;0
20670;傾;0;0
20671;傿;0;0
20672;僀;0;0
20673;僁;0;0
20674;僂;0;0
20675;僃;0;0
20676;僄;0;0
20677;僅;0;0
20678;僆;0;0
20679;僇;0;0
20680;僈;0;0
20681;僉;0;0
20682;僊;0;0
20683;僋;0;0
20684;僌;0;0
20685;働;0;0
20686;僎;0;0
20687;像;0;0
20688;僐;0;0
20689;僑;0;0
20690;僒;0;0
20691;僓;0;0
20692;僔;0;0
20693;僕;0;0
20694;僖;0;0
20695;僗;0;0
20696;僘;0;0
20697;僙;0;0
20698;僚;0;0
20699;僛;0;0
20700;僜;0;0
20701;僝;0;0
20702;僞;0;0
20703;僟;0;0
20704;僠;0;0
20705;僡;0;0
20706;僢;0;0
20707;僣;0;0
20708;僤;0;0
20709;僥;0;0
20710;僦;0;0
20711;僧;0;0
20712;僨;0;0
20713;僩;0;0
20714;僪;0;0
20715;僫;0;0
20716;僬;0;0
20717;僭;0;0
20718;僮;0;0
20719;僯;0;0
20720;僰;0;0
20721;僱;0;0
20722;僲;0;0
20723;僳;0;0
20724;僴;0;0
20725;僵;0;0
20726;僶;0;0
20727;僷;0;0
20728;僸;0;0
20729;價;0;0
20730;僺;0;0
20731;僻;0;0
20732;僼;0;0
20733;僽;0;0
20734;僾;0;0
20735;僿;0;0
20736;儀;0;0
20737;儁;0;0
20738;儂;0;0
20739;儃;0;0
20740;億;0;0
20741;儅;0;0
20742;儆;0;0
20743;儇;0;0
20744;儈;0;0
20745;儉;0;0
20746;儊;0;0
20747;儋;0;0
20748;儌;0;0
20749;儍;0;0
20750;儎;0;0
20751;儏;0;0
20752;儐;0;0
20753;儑;0;0
20754;儒;0;0
20755;儓;0;0
20756;儔;0;0
20757;儕;0;0
20758;儖;0;0
20759;儗;0;0
20760;儘;0;0
20761;儙;0;0
20762;儚;0;0
20763;儛;0;0
20764;儜;0;0
20765;儝;0;0
20766;儞;0;0
20767;償;0;0
20768;儠;0;0
20769;儡;0;0
20770;儢;0;0
20771;儣;0;0
20772;儤;0;0
20773;儥;0;0
20774;儦;0;0
20775;儧;0;0
20776;儨;0;0
20777;儩;0;0
20778;優;0;0
20779;儫;0;0
20780;儬;0;0
20781;儭;0;0
20782;儮;0;0
20783;儯;0;0
20784;儰;0;0
20785;儱;0;0
20786;儲;0;0
20787;儳;0;0
20788;儴;0;0
20789;儵;0;0
20790;儶;0;0
20791;儷;0;0
20792;儸;0;0
20793;儹;0;0
20794;儺;0;0
20795;儻;0;0
20796;儼;0;0
20797;儽;0;0
20798;儾;0;0
20799;儿;0;0
20800;兀;0;0
20801;允;0;0
20802;兂;0;0
20803;元;0;0
20804;兄;0;0
20805;充;0;0
20806;兆;0;0
20807;兇;0;0
20808;先;0;0
20809;光;0;0
20810;兊;0;0
20811;克;0;0
20812;兌;0;0
20813;免;0;0
20814;兎;0;0
20815;兏;0;0
20816;児;0;0
20817;兑;0;0
20818;兒;0;0
20819;兓;0;0
20820;兔;0;0
20821;兕;0;0
20822;兖;0;0
20823;兗;0;0
20824;兘;0;0
20825;兙;0;0
20826;党;0;0
20827;兛;0;0
20828;兜;0;0
20829;兝;0;0
20830;兞;0;0
20831;兟;0;0
20832;兠;0;0
20833;兡;0;0
20834;兢;0;0
20835;兣;0;0
20836;兤;0;0
20837;入;0;0
20838;兦;0;0
20839;內;0;0
20840;全;0;0
20841;兩;0;0
20842;兪;0;0
20843;八;0;0
20844;公;0;0
20845;六;0;0
20846;兮;0;0
20847;兯;0;0
20848;兰;0;0
20849;共;0;0
20850;兲;0;0
20851;关;0;0
20852;兴;0;0
20853;兵;0;0
20854;其;0;0
20855;具;0;0
20856;典;0;0
20857;兹;0;0
20858;兺;0;0
20859;养;0;0
20860;兼;0;0
20861;兽;0;0
20862;兾;0;0
20863;兿;0;0
20864;冀;0;0
20865;冁;0;0
20866;冂;0;0
20867;冃;0;0
20868;冄;0;0
20869;内;0;0
20870;円;0;0
20871;冇;0;0
20872;冈;0;0
20873;冉;0;0
20874;冊;0;0
20875;冋;0;0
20876;册;0;0
20877;再;0;0
20878;冎;0;0
20879;冏;0;0
20880;冐;0;0
20881;冑;0;0
20882;冒;0;0
20883;冓;0;0
20884;冔;0;0
20885;冕;0;0
20886;冖;0;0
20887;冗;0;0
20888;冘;0;0
20889;写;0;0
20890;冚;0;0
20891;军;0;0
20892;农;0;0
20893;冝;0;0
20894;冞;0;0
20895;冟;0;0
20896;冠;0;0
20897;冡;0;0
20898;冢;0;0
20899;冣;0;0
20900;冤;0;0
20901;冥;0;0
20902;冦;0;0
20903;冧;0;0
20904;冨;0;0
20905;冩;0;0
20906;冪;0;0
20907;冫;0;0
20908;冬;0;0
20909;冭;0;0
20910;冮;0;0
20911;冯;0;0
20912;冰;0;0
20913;冱;0;0
20914;冲;0;0
20915;决;0;0
20916;冴;0;0
20917;况;0;0
20918;冶;0;0
20919;冷;0;0
20920;冸;0;0
20921;冹;0;0
20922;冺;0;0
20923;冻;0;0
20924;冼;0;0
20925;冽;0;0
20926;冾;0;0
20927;冿;0;0
20928;净;0;0
20929;凁;0;0
20930;凂;0;0
20931;凃;0;0
20932;凄;0;0
20933;凅;0;0
20934;准;0;0
20935;凇;0;0
20936;凈;0;0
20937;凉;0;0
20938;凊;0;0
20939;凋;0;0
20940;凌;0;0
20941;凍;0;0
20942;凎;0;0
20943;减;0;0
20944;凐;0;0
20945;凑;0;0
20946;凒;0;0
20947;凓;0;0
20948;凔;0;0
20949;凕;0;0
20950;凖;0;0
20951;凗;0;0
20952;凘;0;0
20953;凙;0;0
20954;凚;0;0
20955;凛;0;0
20956;凜;0;0
20957;凝;0;0
20958;凞;0;0
20959;凟;0;0
20960;几;0;0
20961;凡;0;0
20962;凢;0;0
20963;凣;0;0
20964;凤;0;0
20965;凥;0;0
20966;処;0;0
20967;凧;0;0
20968;凨;0;0
20969;凩;0;0
20970;凪;0;0
20971;凫;0;0
20972;凬;0;0
20973;凭;0;0
20974;凮;0;0
20975;凯;0;0
20976;凰;0;0
20977;凱;0;0
20978;凲;0;0
20979;凳;0;0
20980;凴;0;0
20981;凵;0;0
20982;凶;0;0
20983;凷;0;0
20984;凸;0;0
20985;凹;0;0
20986;出;0;0
20987;击;0;0
20988;凼;0;0
20989;函;0;0
20990;凾;0;0
20991;凿;0;0
20992;刀;0;0
20993;刁;0;0
20994;刂;0;0
20995;刃;0;0
20996;刄;0;0
20997;刅;0;0
20998;分;0;0
20999;切;0;0
21000;刈;0;0
21001;刉;0;0
21002;刊;0;0
21003;刋;0;0
21004;刌;0;0
21005;刍;0;0
21006;刎;0;0
21007;刏;0;0
21008;刐;0;0
21009;刑;0;0
21010;划;0;0
21011;刓;0;0
21012;刔;0;0
21013;刕;0;0
21014;刖;0;0
21015;列;0;0
21016;刘;0;0
21017;则;0;0
21018;刚;0;0
21019;创;0;0
21020;刜;0;0
21021;初;0;0
21022;刞;0;0
21023;刟;0;0
21024;删;0;0
21025;刡;0;0
21026;刢;0;0
21027;刣;0;0
21028;判;0;0
21029;別;0;0
21030;刦;0;0
21031;刧;0;0
21032;刨;0;0
21033;利;0;0
21034;刪;0;0
21035;别;0;0
21036;刬;0;0
21037;刭;0;0
21038;刮;0;0
21039;刯;0;0
21040;到;0;0
21041;刱;0;0
21042;刲;0;0
21043;刳;0;0
21044;刴;0;0
21045;刵;0;0
21046;制;0;0
21047;刷;0;0
21048;券;0;0
21049;刹;0;0
21050;刺;0;0
21051;刻;0;0
21052;刼;0;0
21053;刽;0;0
21054;刾;0;0
21055;刿;0;0
21056;剀;0;0
21057;剁;0;0
21058;剂;0;0
21059;剃;0;0
21060;剄;0;0
21061;剅;0;0
21062;剆;0;0
21063;則;0;0
21064;剈;0;0
21065;剉;0;0
21066;削;0;0
21067;剋;0;0
21068;剌;0;0
21069;前;0;0
21070;剎;0;0
21071;剏;0;0
21072;剐;0;0
21073;剑;0;0
21074;剒;0;0
21075;剓;0;0
21076;剔;0;0
21077;剕;0;0
21078;剖;0;0
21079;剗;0;0
21080;剘;0;0
21081;剙;0;0
21082;剚;0;0
21083;剛;0;0
21084;剜;0;0
21085;剝;0;0
21086;剞;0;0
21087;剟;0;0
21088;剠;0;0
21089;剡;0;0
21090;剢;0;0
21091;剣;0;0
21092;剤;0;0
21093;剥;0;0
21094;剦;0;0
21095;剧;0;0
21096;剨;0;0
21097;剩;0;0
21098;剪;0;0
21099;剫;0;0
21100;剬;0;0
21101;剭;0;0
21102;剮;0;0
21103;副;0;0
21104;剰;0;0
21105;剱;0;0
21106;割;0;0
21107;剳;0;0
21108;剴;0;0
21109;創;0;0
21110;剶;0;0
21111;剷;0;0
21112;剸;0;0
21113;剹;0;0
21114;剺;0;0
21115;剻;0;0
21116;剼;0;0
21117;剽;0;0
21118;剾;0;0
21119;剿;0;0
21120;劀;0;0
21121;劁;0;0
21122;劂;0;0
21123;劃;0;0
21124;劄;0;0
21125;劅;0;0
21126;劆;0;0
21127;劇;0;0
21128;劈;0;0
21129;劉;0;0
21130;劊;0;0
21131;劋;0;0
21132;劌;0;0
21133;劍;0;0
21134;劎;0;0
21135;劏;0;0
21136;劐;0;0
21137;劑;0;0
21138;劒;0;0
21139;劓;0;0
21140;劔;0;0
21141;劕;0;0
21142;劖;0;0
21143;劗;0;0
21144;劘;0;0
21145;劙;0;0
21146;劚;0;0
21147;力;0;0
21148;劜;0;0
21149;劝;0;0
21150;办;0;0
21151;功;0;0
21152;加;0;0
21153;务;0;0
21154;劢;0;0
21155;劣;0;0
21156;劤;0;0
21157;劥;0;0
21158;劦;0;0
21159;劧;0;0
21160;动;0;0
21161;助;0;0
21162;努;0;0
21163;劫;0;0
21164;劬;0;0
21165;劭;0;0
21166;劮;0;0
21167;劯;0;0
21168;劰;0;0
21169;励;0;0
21170;劲;0;0
21171;劳;0;0
21172;労;0;0
21173;劵;0;0
21174;劶;0;0
21175;劷;0;0
21176;劸;0;0
21177;効;0;0
21178;劺;0;0
21179;劻;0;0
21180;劼;0;0
21181;劽;0;0
21182;劾;0;0
21183;势;0;0
21184;勀;0;0
21185;勁;0;0
21186;勂;0;0
21187;勃;0;0
21188;勄;0;0
21189;勅;0;0
21190;勆;0;0
21191;勇;0;0
21192;勈;0;0
21193;勉;0;0
21194;勊;0;0
21195;勋;0;0
21196;勌;0;0
21197;勍;0;0
21198;勎;0;0
21199;勏;0;0
21200;勐;0;0
21201;勑;0;0
21202;勒;0;0
21203;勓;0;0
21204;勔;0;0
21205;動;0;0
21206;勖;0;0
21207;勗;0;0
21208;勘;0;0
21209;務;0;0
21210;勚;0;0
21211;勛;0;0
21212;勜;0;0
21213;勝;0;0
21214;勞;0;0
21215;募;0;0
21216;勠;0;0
21217;勡;0;0
21218;勢;0;0
21219;勣;0;0
21220;勤;0;0
21221;勥;0;0
21222;勦;0;0
21223;勧;0;0
21224;勨;0;0
21225;勩;0;0
21226;勪;0;0
21227;勫;0;0
21228;勬;0;0
21229;勭;0;0
21230;勮;0;0
21231;勯;0;0
21232;勰;0;0
21233;勱;0;0
21234;勲;0;0
21235;勳;0;0
21236;勴;0;0
21237;勵;0;0
21238;勶;0;0
21239;勷;0;0
21240;勸;0;0
21241;勹;0;0
21242;勺;0;0
21243;勻;0;0
21244;勼;0;0
21245;勽;0;0
21246;勾;0;0
21247;勿;0;0
21248;匀;0;0
21249;匁;0;0
21250;匂;0;0
21251;匃;0;0
21252;匄;0;0
21253;包;0;0
21254;匆;0;0
21255;匇;0;0
21256;匈;0;0
21257;匉;0;0
21258;匊;0;0
21259;匋;0;0
21260;匌;0;0
21261;匍;0;0
21262;匎;0;0
21263;匏;0;0
21264;匐;0;0
21265;匑;0;0
21266;匒;0;0
21267;匓;0;0
21268;匔;0;0
21269;匕;0;0
21270;化;0;0
21271;北;0;0
21272;匘;0;0
21273;匙;0;0
21274;匚;0;0
21275;匛;0;0
21276;匜;0;0
21277;匝;0;0
21278;匞;0;0
21279;匟;0;0
21280;匠;0;0
21281;匡;0;0
21282;匢;0;0
21283;匣;0;0
21284;匤;0;0
21285;匥;0;0
21286;匦;0;0
21287;匧;0;0
21288;匨;0;0
21289;匩;0;0
21290;匪;0;0
21291;匫;0;0
21292;匬;0;0
21293;匭;0;0
21294;匮;0;0
21295;匯;0;0
21296;匰;0;0
21297;匱;0;0
21298;匲;0;0
21299;匳;0;0
21300;匴;0;0
21301;匵;0;0
21302;匶;0;0
21303;匷;0;0
21304;匸;0;0
21305;匹;0;0
21306;区;0;0
21307;医;0;0
21308;匼;0;0
21309;匽;0;0
21310;匾;0;0
21311;匿;0;0
21312;區;0;0
21313;十;0;0
21314;卂;0;0
21315;千;0;0
21316;卄;0;0
21317;卅;0;0
21318;卆;0;0
21319;升;0;0
21320;午;0;0
21321;卉;0;0
21322;半;0;0
21323;卋;0;0
21324;卌;0;0
21325;卍;0;0
21326;华;0;0
21327;协;0;0
21328;卐;0;0
21329;卑;0;0
21330;卒;0;0
21331;卓;0;0
21332;協;0;0
21333;单;0;0
21334;卖;0;0
21335;南;0;0
21336;単;0;0
21337;卙;0;0
21338;博;0;0
21339;卛;0;0
21340;卜;0;0
21341;卝;0;0
21342;卞;0;0
21343;卟;0;0
21344;占;0;0
21345;卡;0;0
21346;卢;0;0
21347;卣;0;0
21348;卤;0;0
21349;卥;0;0
21350;卦;0;0
21351;卧;0;0
21352;卨;0;0
21353;卩;0;0
21354;卪;0;0
21355;卫;0;0
21356;卬;0;0
21357;卭;0;0
21358;卮;0;0
21359;卯;0;0
21360;印;0;0
21361;危;0;0
21362;卲;0;0
21363;即;0;0
21364;却;0;0
21365;卵;0;0
21366;卶;0;0
21367;卷;0;0
21368;卸;0;0
21369;卹;0;0
21370;卺;0;0
21371;卻;0;0
21372;卼;0;0
21373;卽;0;0
21374;卾;0;0
21375;卿;0;0
21376;厀;0;0
21377;厁;0;0
21378;厂;0;0
21379;厃;0;0
21380;厄;0;0
21381;厅;0;0
21382;历;0;0
21383;厇;0;0
21384;厈;0;0
21385;厉;0;0
21386;厊;0;0
21387;压;0;0
21388;厌;0;0
21389;厍;0;0
21390;厎;0;0
21391;厏;0;0
21392;厐;0;0
21393;厑;0;0
21394;厒;0;0
21395;厓;0;0
21396;厔;0;0
21397;厕;0;0
21398;厖;0;0
21399;厗;0;0
21400;厘;0;0
21401;厙;0;0
21402;厚;0;0
21403;厛;0;0
21404;厜;0;0
21405;厝;0;0
21406;厞;0;0
21407;原;0;0
21408;厠;0;0
21409;厡;0;0
21410;厢;0;0
21411;厣;0;0
21412;厤;0;0
21413;厥;0;0
21414;厦;0;0
21415;厧;0;0
21416;厨;0;0
21417;厩;0;0
21418;厪;0;0
21419;厫;0;0
21420;厬;0;0
21421;厭;0;0
21422;厮;0;0
21423;厯;0;0
21424;厰;0;0
21425;厱;0;0
21426;厲;0;0
21427;厳;0;0
21428;厴;0;0
21429;厵;0;0
21430;厶;0;0
21431;厷;0;0
21432;厸;0;0
21433;厹;0;0
21434;厺;0;0
21435;去;0;0
21436;厼;0;0
21437;厽;0;0
21438;厾;0;0
21439;县;0;0
21440;叀;0;0
21441;叁;0;0
21442;参;0;0
21443;參;0;0
21444;叄;0;0
21445;叅;0;0
21446;叆;0;0
21447;叇;0;0
21448;又;0;0
21449;叉;0;0
21450;及;0;0
21451;友;0;0
21452;双;0;0
21453;反;0;0
21454;収;0;0
21455;叏;0;0
21456;叐;0;0
21457;发;0;0
21458;叒;0;0
21459;叓;0;0
21460;叔;0;0
21461;叕;0;0
21462;取;0;0
21463;受;0;0
21464;变;0;0
21465;叙;0;0
21466;叚;0;0
21467;叛;0;0
21468;叜;0;0
21469;叝;0;0
21470;叞;0;0
21471;叟;0;0
21472;叠;0;0
21473;叡;0;0
21474;叢;0;0
21475;口;0;0
21476;古;0;0
21477;句;0;0
21478;另;0;0
21479;叧;0;0
21480;叨;0;0
21481;叩;0;0
21482;只;0;0
21483;叫;0;0
21484;召;0;0
21485;叭;0;0
21486;叮;0;0
21487;可;0;0
21488;台;0;0
21489;叱;0;0
21490;史;0;0
21491;右;0;0
21492;叴;0;0
21493;叵;0;0
21494;叶;0;0
21495;号;0;0
21496;司;0;0
21497;叹;0;0
21498;叺;0;0
21499;叻;0;0
21500;叼;0;0
21501;叽;0;0
21502;叾;0;0
21503;叿;0;0
21504;吀;0;0
21505;吁;0;0
21506;吂;0;0
21507;吃;0;0
21508;各;0;0
21509;吅;0;0
21510;吆;0;0
21511;吇;0;0
21512;合;0;0
21513;吉;0;0
21514;吊;0;0
21515;吋;0;0
21516;同;0;0
21517;名;0;0
21518;后;0;0
21519;吏;0;0
21520;吐;0;0
21521;向;0;0
21522;吒;0;0
21523;吓;0;0
21524;吔;0;0
21525;吕;0;0
21526;吖;0;0
21527;吗;0;0
21528;吘;0;0
21529;吙;0;0
21530;吚;0;0
21531;君;0;0
21532;吜;0;0
21533;吝;0;0
21534;吞;0;0
21535;吟;0;0
21536;吠;0;0
21537;吡;0;0
21538;吢;0;0
21539;吣;0;0
21540;吤;0;0
21541;吥;0;0
21542;否;0;0
21543;吧;0;0
21544;吨;0;0
21545;吩;0;0
21546;吪;0;0
21547;含;0;0
21548;听;0;0
21549;吭;0;0
21550;吮;0;0
21551;启;0;0
21552;吰;0;0
21553;吱;0;0
21554;吲;0;0
21555;吳;0;0
21556;吴;0;0
21557;吵;0;0
21558;吶;0;0
21559;吷;0;0
21560;吸;0;0
21561;吹;0;0
21562;吺;0;0
21563;吻;0;0
21564;吼;0;0
21565;吽;0;0
21566;吾;0;0
21567;吿;0;0
21568;呀;0;0
21569;呁;0;0
21570;呂;0;0
21571;呃;0;0
21572;呄;0;0
21573;呅;0;0
21574;呆;0;0
21575;呇;0;0
21576;呈;0;0
21577;呉;0;0
21578;告;0;0
21579;呋;0;0
21580;呌;0;0
21581;呍;0;0
21582;呎;0;0
21583;呏;0;0
21584;呐;0;0
21585;呑;0;0
21586;呒;0;0
21587;呓;0;0
21588;呔;0;0
21589;呕;0;0
21590;呖;0;0
21591;呗;0;0
21592;员;0;0
21593;呙;0;0
21594;呚;0;0
21595;呛;0;0
21596;呜;0;0
21597;呝;0;0
21598;呞;0;0
21599;呟;0;0
21600;呠;0;0
21601;呡;0;0
21602;呢;0;0
21603;呣;0;0
21604;呤;0;0
21605;呥;0;0
21606;呦;0;0
21607;呧;0;0
21608;周;0;0
21609;呩;0;0
21610;呪;0;0
21611;呫;0;0
21612;呬;0;0
21613;呭;0;0
21614;呮;0;0
21615;呯;0;0
21616;呰;0;0
21617;呱;0;0
21618;呲;0;0
21619;味;0;0
21620;呴;0;0
21621;呵;0;0
21622;呶;0;0
21623;呷;0;0
21624;呸;0;0
21625;呹;0;0
21626;呺;0;0
21627;呻;0;0
21628;呼;0;0
21629;命;0;0
21630;呾;0;0
21631;呿;0;0
21632;咀;0;0
21633;咁;0;0
21634;咂;0;0
21635;咃;0;0
21636;咄;0;0
21637;咅;0;0
21638;咆;0;0
21639;咇;0;0
21640;咈;0;0
21641;咉;0;0
21642;咊;0;0
21643;咋;0;0
21644;和;0;0
21645;咍;0;0
21646;咎;0;0
21647;咏;0;0
21648;咐;0;0
21649;咑;0;0
21650;咒;0;0
21651;咓;0;0
21652;咔;0;0
21653;咕;0;0
21654;咖;0;0
21655;咗;0;0
21656;咘;0;0
21657;咙;0;0
21658;咚;0;0
21659;咛;0;0
21660;咜;0;0
21661;咝;0;0
21662;咞;0;0
21663;咟;0;0
21664;咠;0;0
21665;咡;0;0
21666;咢;0;0
21667;咣;0;0
21668;咤;0;0
21669;咥;0;0
21670;咦;0;0
21671;咧;0;0
21672;咨;0;0
21673;咩;0;0
21674;咪;0;0
21675;咫;0;0
21676;咬;0;0
21677;咭;0;0
21678;咮;0;0
21679;咯;0;0
21680;咰;0;0
21681;咱;0;0
21682;咲;0;0
21683;咳;0;0
21684;咴;0;0
21685;咵;0;0
21686;咶;0;0
21687;咷;0;0
21688;咸;0;0
21689;咹;0;0
21690;咺;0;0
21691;咻;0;0
21692;咼;0;0
21693;咽;0;0
21694;咾;0;0
21695;咿;0;0
21696;哀;0;0
21697;品;0;0
21698;哂;0;0
21699;哃;0;0
21700;哄;0;0
21701;哅;0;0
21702;哆;0;0
21703;哇;0;0
21704;哈;0;0
21705;哉;0;0
21706;哊;0;0
21707;哋;0;0
21708;哌;0;0
21709;响;0;0
21710;哎;0;0
21711;哏;0;0
21712;哐;0;0
21713;哑;0;0
21714;哒;0;0
21715;哓;0;0
21716;哔;0;0
21717;哕;0;0
21718;哖;0;0
21719;哗;0;0
21720;哘;0;0
21721;哙;0;0
21722;哚;0;0
21723;哛;0;0
21724;哜;0;0
21725;哝;0;0
21726;哞;0;0
21727;哟;0;0
21728;哠;0;0
21729;員;0;0
21730;哢;0;0
21731;哣;0;0
21732;哤;0;0
21733;哥;0;0
21734;哦;0;0
21735;哧;0;0
21736;哨;0;0
21737;哩;0;0
21738;哪;0;0
21739;哫;0;0
21740;哬;0;0
21741;哭;0;0
21742;哮;0;0
21743;哯;0;0
21744;哰;0;0
21745;哱;0;0
21746;哲;0;0
21747;哳;0;0
21748;哴;0;0
21749;哵;0;0
21750;哶;0;0
21751;哷;0;0
21752;哸;0;0
21753;哹;0;0
21754;哺;0;0
21755;哻;0;0
21756;哼;0;0
21757;哽;0;0
21758;哾;0;0
21759;哿;0;0
21760;唀;0;0
21761;唁;0;0
21762;唂;0;0
21763;唃;0;0
21764;唄;0;0
21765;唅;0;0
21766;唆;0;0
21767;唇;0;0
21768;唈;0;0
21769;唉;0;0
21770;唊;0;0
21771;唋;0;0
21772;唌;0;0
21773;唍;0;0
21774;唎;0;0
21775;唏;0;0
21776;唐;0;0
21777;唑;0;0
21778;唒;0;0
21779;唓;0;0
21780;唔;0;0
21781;唕;0;0
21782;唖;0;0
21783;唗;0;0
21784;唘;0;0
21785;唙;0;0
21786;唚;0;0
21787;唛;0;0
21788;唜;0;0
21789;唝;0;0
21790;唞;0;0
21791;唟;0;0
21792;唠;0;0
21793;唡;0;0
21794;唢;0;0
21795;唣;0;0
21796;唤;0;0
