codepoint;char;nameStartChar;nameChar
21390;厎;1;1
21391;厏;1;1
21392;厐;1;1
21393;厑;1;1
21394;厒;1;1
21395;厓;1;1
21396;厔;1;1
21397;厕;1;1
21398;厖;1;1
21399;厗;1;1
21400;厘;1;1
21401;厙;1;1
21402;厚;1;1
21403;厛;1;1
21404;厜;1;1
21405;厝;1;1
21406;厞;1;1
21407;原;1;1
21408;厠;1;1
21409;厡;1;1
21410;厢;1;1
21411;厣;1;1
21412;厤;1;1
21413;厥;1;1
21414;厦;1;1
21415;厧;1;1
21416;厨;1;1
21417;厩;1;1
21418;厪;1;1
21419;厫;1;1
21420;厬;1;1
21421;厭;1;1
21422;厮;1;1
21423;厯;1;1
21424;厰;1;1
21425;厱;1;1
21426;厲;1;1
21427;厳;1;1
21428;厴;1;1
21429;厵;1;1
21430;厶;1;1
21431;厷;1;1
21432;厸;1;1
21433;厹;1;1
21434;厺;1;1
21435;去;1;1
21436;厼;1;1
21437;厽;1;1
21438;厾;1;1
21439;县;1;1
21440;叀;1;1
21441;叁;1;1
21442;参;1;1
21443;參;1;1
21444;叄;1;1
21445;叅;1;1
21446;叆;1;1
21447;叇;1;1
21448;又;1;1
21449;叉;1;1
21450;及;1;1
21451;友;1;1
21452;双;1;1
21453;反;1;1
21454;収;1;1
21455;叏;1;1
21456;叐;1;1
21457;发;1;1
21458;叒;1;1
21459;叓;1;1
21460;叔;1;1
21461;叕;1;1
21462;取;1;1
21463;受;1;1
21464;变;1;1
21465;叙;1;1
21466;叚;1;1
21467;叛;1;1
21468;叜;1;1
21469;叝;1;1
21470;叞;1;1
21471;叟;1;1
21472;叠;1;1
21473;叡;1;1
21474;叢;1;1
21475;口;1;1
21476;古;1;1
21477;句;1;1
21478;另;1;1
21479;叧;1;1
21480;叨;1;1
21481;叩;1;1
21482;只;1;1
21483;叫;1;1
21484;召;1;1
21485;叭;1;1
21486;叮;1;1
21487;可;1;1
21488;台;1;1
21489;叱;1;1
21490;史;1;1
21491;右;1;1
21492;叴;1;1
21493;叵;1;1
21494;叶;1;1
21495;号;1;1
21496;司;1;1
21497;叹;1;1
21498;叺;1;1
21499;叻;1;1
21500;叼;1;1
21501;叽;1;1
21502;叾;1;1
21503;叿;1;1
21504;吀;1;1
21505;吁;1;1
21506;吂;1;1
21507;吃;1;1
21508;各;1;1
21509;吅;1;1
21510;吆;1;1
21511;吇;1;1
21512;合;1;1
21513;吉;1;1
21514;吊;1;1
21515;吋;1;1
21516;同;1;1
21517;名;1;1
21518;后;1;1
21519;吏;1;1
21520;吐;1;1
21521;向;1;1
21522;吒;1;1
21523;吓;1;1
21524;吔;1;1
21525;吕;1;1
21526;吖;1;1
21527;吗;1;1
21528;吘;1;1
21529;吙;1;1
21530;吚;1;1
21531;君;1;1
21532;吜;1;1
21533;吝;1;1
21534;吞;1;1
21535;吟;1;1
21536;吠;1;1
21537;吡;1;1
21538;吢;1;1
21539;吣;1;1
21540;吤;1;1
21541;吥;1;1
21542;否;1;1
21543;吧;1;1
21544;吨;1;1
21545;吩;1;1
21546;吪;1;1
21547;含;1;1
21548;听;1;1
21549;吭;1;1
21550;吮;1;1
21551;启;1;1
21552;吰;1;1
21553;吱;1;1
21554;吲;1;1
21555;吳;1;1
21556;吴;1;1
21557;吵;1;1
21558;吶;1;1
21559;吷;1;1
21560;吸;1;1
21561;吹;1;1
21562;吺;1;1
21563;吻;1;1
21564;吼;1;1
21565;吽;1;1
21566;吾;1;1
21567;吿;1;1
21568;呀;1;1
21569;呁;1;1
21570;呂;1;1
21571;呃;1;1
21572;呄;1;1
21573;呅;1;1
21574;呆;1;1
21575;呇;1;1
21576;呈;1;1
21577;呉;1;1
21578;告;1;1
21579;呋;1;1
21580;呌;1;1
21581;呍;1;1
21582;呎;1;1
21583;呏;1;1
21584;呐;1;1
21585;呑;1;1
21586;呒;1;1
21587;呓;1;1
21588;呔;1;1
21589;呕;1;1
21590;呖;1;1
21591;呗;1;1
21592;员;1;1
21593;呙;1;1
21594;呚;1;1
21595;呛;1;1
21596;呜;1;1
21597;呝;1;1
21598;呞;1;1
21599;呟;1;1
21600;呠;1;1
21601;呡;1;1
21602;呢;1;1
21603;呣;1;1
21604;呤;1;1
21605;呥;1;1
21606;呦;1;1
21607;呧;1;1
21608;周;1;1
21609;呩;1;1
21610;呪;1;1
21611;呫;1;1
21612;呬;1;1
21613;呭;1;1
21614;呮;1;1
21615;呯;1;1
21616;呰;1;1
21617;呱;1;1
21618;呲;1;1
21619;味;1;1
21620;呴;1;1
21621;呵;1;1
21622;呶;1;1
21623;呷;1;1
21624;呸;1;1
21625;呹;1;1
21626;呺;1;1
21627;呻;1;1
21628;呼;1;1
21629;命;1;1
21630;呾;1;1
21631;呿;1;1
21632;咀;1;1
21633;咁;1;1
21634;咂;1;1
21635;咃;1;1
21636;咄;1;1
21637;咅;1;1
21638;咆;1;1
21639;咇;1;1
21640;咈;1;1
21641;咉;1;1
21642;咊;1;1
21643;咋;1;1
21644;和;1;1
21645;咍;1;1
21646;咎;1;1
21647;咏;1;1
21648;咐;1;1
21649;咑;1;1
21650;咒;1;1
21651;咓;1;1
21652;咔;1;1
21653;咕;1;1
21654;咖;1;1
21655;咗;1;1
21656;咘;1;1
21657;咙;1;1
21658;咚;1;1
21659;咛;1;1
21660;咜;1;1
21661;咝;1;1
21662;咞;1;1
21663;咟;1;1
21664;咠;1;1
21665;咡;1;1
21666;咢;1;1
21667;咣;1;1
21668;咤;1;1
21669;咥;1;1
21670;咦;1;1
21671;咧;1;1
21672;咨;1;1
21673;咩;1;1
21674;咪;1;1
21675;咫;1;1
21676;咬;1;1
21677;咭;1;1
21678;咮;1;1
21679;咯;1;1
21680;咰;1;1
21681;咱;1;1
21682;咲;1;1
21683;咳;1;1
21684;咴;1;1
21685;咵;1;1
21686;咶;1;1
21687;咷;1;1
21688;咸;1;1
21689;咹;1;1
21690;咺;1;1
21691;咻;1;1
21692;咼;1;1
21693;咽;1;1
21694;咾;1;1
21695;咿;1;1
21696;哀;1;1
21697;品;1;1
21698;哂;1;1
21699;哃;1;1
21700;哄;1;1
21701;哅;1;1
21702;哆;1;1
21703;哇;1;1
21704;哈;1;1
21705;哉;1;1
21706;哊;1;1
21707;哋;1;1
21708;哌;1;1
21709;响;1;1
21710;哎;1;1
21711;哏;1;1
21712;哐;1;1
21713;哑;1;1
21714;哒;1;1
21715;哓;1;1
21716;哔;1;1
21717;哕;1;1
21718;哖;1;1
21719;哗;1;1
21720;哘;1;1
21721;哙;1;1
21722;哚;1;1
21723;哛;1;1
21724;哜;1;1
21725;哝;1;1
21726;哞;1;1
21727;哟;1;1
21728;哠;1;1
21729;員;1;1
21730;哢;1;1
21731;哣;1;1
21732;哤;1;1
21733;哥;1;1
21734;哦;1;1
21735;哧;1;1
21736;哨;1;1
21737;哩;1;1
21738;哪;1;1
21739;哫;1;1
21740;哬;1;1
21741;哭;1;1
21742;哮;1;1
21743;哯;1;1
21744;哰;1;1
21745;哱;1;1
21746;哲;1;1
21747;哳;1;1
21748;哴;1;1
21749;哵;1;1
21750;哶;1;1
21751;哷;1;1
21752;哸;1;1
21753;哹;1;1
21754;哺;1;1
21755;哻;1;1
21756;哼;1;1
21757;哽;1;1
21758;哾;1;1
21759;哿;1;1
21760;唀;1;1
21761;唁;1;1
21762;唂;1;1
21763;唃;1;1
21764;唄;1;1
21765;唅;1;1
21766;唆;1;1
21767;唇;1;1
21768;唈;1;1
21769;唉;1;1
21770;唊;1;1
21771;唋;1;1
21772;唌;1;1
21773;唍;1;1
21774;唎;1;1
21775;唏;1;1
21776;唐;1;1
21777;唑;1;1
21778;唒;1;1
21779;唓;1;1
21780;唔;1;1
21781;唕;1;1
21782;唖;1;1
21783;唗;1;1
21784;唘;1;1
21785;唙;1;1
21786;唚;1;1
21787;唛;1;1
21788;唜;1;1
21789;唝;1;1
21790;唞;1;1
21791;唟;1;1
21792;唠;1;1
21793;唡;1;1
21794;唢;1;1
21795;唣;1;1
21796;唤;1;1
21797;唥;1;1
21798;唦;1;1
21799;唧;1;1
21800;唨;1;1
21801;唩;1;1
21802;唪;1;1
21803;唫;1;1
21804;唬;1;1
21805;唭;1;1
21806;售;1;1
21807;唯;1;1
21808;唰;1;1
21809;唱;1;1
21810;唲;1;1
21811;唳;1;1
21812;唴;1;1
21813;唵;1;1
21814;唶;1;1
21815;唷;1;1
21816;唸;1;1
21817;唹;1;1
21818;唺;1;1
21819;唻;1;1
21820;唼;1;1
21821;唽;1;1
21822;唾;1;1
21823;唿;1;1
21824;啀;1;1
21825;啁;1;1
21826;啂;1;1
21827;啃;1;1
21828;啄;1;1
21829;啅;1;1
21830;商;1;1
21831;啇;1;1
21832;啈;1;1
21833;啉;1;1
21834;啊;1;1
21835;啋;1;1
21836;啌;1;1
21837;啍;1;1
21838;啎;1;1
21839;問;1;1
21840;啐;1;1
21841;啑;1;1
21842;啒;1;1
21843;啓;1;1
21844;啔;1;1
21845;啕;1;1
21846;啖;1;1
21847;啗;1;1
21848;啘;1;1
21849;啙;1;1
21850;啚;1;1
21851;啛;1;1
21852;啜;1;1
21853;啝;1;1
21854;啞;1;1
21855;啟;1;1
21856;啠;1;1
21857;啡;1;1
21858;啢;1;1
21859;啣;1;1
21860;啤;1;1
21861;啥;1;1
21862;啦;1;1
21863;啧;1;1
21864;啨;1;1
21865;啩;1;1
21866;啪;1;1
21867;啫;1;1
21868;啬;1;1
21869;啭;1;1
21870;啮;1;1
21871;啯;1;1
21872;啰;1;1
21873;啱;1;1
21874;啲;1;1
21875;啳;1;1
21876;啴;1;1
21877;啵;1;1
21878;啶;1;1
21879;啷;1;1
21880;啸;1;1
21881;啹;1;1
21882;啺;1;1
21883;啻;1;1
21884;啼;1;1
21885;啽;1;1
21886;啾;1;1
21887;啿;1;1
21888;喀;1;1
21889;喁;1;1
21890;喂;1;1
21891;喃;1;1
21892;善;1;1
21893;喅;1;1
21894;喆;1;1
21895;喇;1;1
21896;喈;1;1
21897;喉;1;1
21898;喊;1;1
21899;喋;1;1
21900;喌;1;1
21901;喍;1;1
21902;喎;1;1
21903;喏;1;1
21904;喐;1;1
21905;喑;1;1
21906;喒;1;1
21907;喓;1;1
21908;喔;1;1
21909;喕;1;1
21910;喖;1;1
21911;喗;1;1
21912;喘;1;1
21913;喙;1;1
21914;喚;1;1
21915;喛;1;1
21916;喜;1;1
21917;喝;1;1
21918;喞;1;1
21919;喟;1;1
21920;喠;1;1
21921;喡;1;1
21922;喢;1;1
21923;喣;1;1
21924;喤;1;1
21925;喥;1;1
21926;喦;1;1
21927;喧;1;1
21928;喨;1;1
21929;喩;1;1
21930;喪;1;1
21931;喫;1;1
21932;喬;1;1
21933;喭;1;1
21934;單;1;1
21935;喯;1;1
21936;喰;1;1
21937;喱;1;1
21938;喲;1;1
21939;喳;1;1
21940;喴;1;1
21941;喵;1;1
21942;営;1;1
21943;喷;1;1
21944;喸;1;1
21945;喹;1;1
21946;喺;1;1
21947;喻;1;1
21948;喼;1;1
21949;喽;1;1
21950;喾;1;1
21951;喿;1;1
21952;嗀;1;1
21953;嗁;1;1
21954;嗂;1;1
21955;嗃;1;1
21956;嗄;1;1
21957;嗅;1;1
21958;嗆;1;1
21959;嗇;1;1
21960;嗈;1;1
21961;嗉;1;1
21962;嗊;1;1
21963;嗋;1;1
21964;嗌;1;1
21965;嗍;1;1
21966;嗎;1;1
21967;嗏;1;1
21968;嗐;1;1
21969;嗑;1;1
21970;嗒;1;1
21971;嗓;1;1
21972;嗔;1;1
21973;嗕;1;1
21974;嗖;1;1
21975;嗗;1;1
21976;嗘;1;1
21977;嗙;1;1
21978;嗚;1;1
21979;嗛;1;1
21980;嗜;1;1
21981;嗝;1;1
21982;嗞;1;1
21983;嗟;1;1
21984;嗠;1;1
21985;嗡;1;1
21986;嗢;1;1
21987;嗣;1;1
21988;嗤;1;1
21989;嗥;1;1
21990;嗦;1;1
21991;嗧;1;1
21992;嗨;1;1
21993;嗩;1;1
21994;嗪;1;1
21995;嗫;1;1
21996;嗬;1;1
21997;嗭;1;1
21998;嗮;1;1
21999;嗯;1;1
22000;嗰;1;1
22001;嗱;1;1
22002;嗲;1;1
22003;嗳;1;1
22004;嗴;1;1
22005;嗵;1;1
22006;嗶;1;1
22007;嗷;1;1
22008;嗸;1;1
22009;嗹;1;1
22010;嗺;1;1
22011;嗻;1;1
22012;嗼;1;1
22013;嗽;1;1
22014;嗾;1;1
22015;嗿;1;1
22016;嘀;1;1
22017;嘁;1;1
22018;嘂;1;1
22019;嘃;1;1
22020;嘄;1;1
22021;嘅;1;1
22022;嘆;1;1
22023;嘇;1;1
22024;嘈;1;1
22025;嘉;1;1
22026;嘊;1;1
22027;嘋;1;1
22028;嘌;1;1
22029;嘍;1;1
22030;嘎;1;1
22031;嘏;1;1
22032;嘐;1;1
22033;嘑;1;1
22034;嘒;1;1
22035;嘓;1;1
22036;嘔;1;1
22037;嘕;1;1
22038;嘖;1;1
22039;嘗;1;1
22040;嘘;1;1
22041;嘙;1;1
22042;嘚;1;1
22043;嘛;1;1
22044;嘜;1;1
22045;嘝;1;1
22046;嘞;1;1
22047;嘟;1;1
22048;嘠;1;1
22049;嘡;1;1
22050;嘢;1;1
22051;嘣;1;1
22052;嘤;1;1
22053;嘥;1;1
22054;嘦;1;1
22055;嘧;1;1
22056;嘨;1;1
22057;嘩;1;1
22058;嘪;1;1
22059;嘫;1;1
22060;嘬;1;1
22061;嘭;1;1
22062;嘮;1;1
22063;嘯;1;1
22064;嘰;1;1
22065;嘱;1;1
22066;嘲;1;1
22067;嘳;1;1
22068;嘴;1;1
22069;嘵;1;1
22070;嘶;1;1
22071;嘷;1;1
22072;嘸;1;1
22073;嘹;1;1
22074;嘺;1;1
22075;嘻;1;1
22076;嘼;1;1
22077;嘽;1;1
22078;嘾;1;1
22079;嘿;1;1
22080;噀;1;1
22081;噁;1;1
22082;噂;1;1
22083;噃;1;1
22084;噄;1;1
22085;噅;1;1
22086;噆;1;1
22087;噇;1;1
22088;噈;1;1
22089;噉;1;1
22090;噊;1;1
22091;噋;1;1
22092;噌;1;1
22093;噍;1;1
22094;噎;1;1
22095;噏;1;1
22096;噐;1;1
22097;噑;1;1
22098;噒;1;1
22099;噓;1;1
22100;噔;1;1
22101;噕;1;1
22102;噖;1;1
22103;噗;1;1
22104;噘;1;1
22105;噙;1;1
22106;噚;1;1
22107;噛;1;1
22108;噜;1;1
22109;噝;1;1
22110;噞;1;1
22111;噟;1;1
22112;噠;1;1
22113;噡;1;1
22114;噢;1;1
22115;噣;1;1
22116;噤;1;1
22117;噥;1;1
22118;噦;1;1
22119;噧;1;1
22120;器;1;1
22121;噩;1;1
22122;噪;1;1
22123;噫;1;1
22124;噬;1;1
22125;噭;1;1
22126;噮;1;1
22127;噯;1;1
22128;噰;1;1
22129;噱;1;1
22130;噲;1;1
22131;噳;1;1
22132;噴;1;1
22133;噵;1;1
22134;噶;1;1
22135;噷;1;1
22136;噸;1;1
22137;噹;1;1
22138;噺;1;1
22139;噻;1;1
22140;噼;1;1
22141;噽;1;1
22142;噾;1;1
22143;噿;1;1
22144;嚀;1;1
22145;嚁;1;1
22146;嚂;1;1
22147;嚃;1;1
22148;嚄;1;1
22149;嚅;1;1
22150;嚆;1;1
22151;嚇;1;1
22152;嚈;1;1
22153;嚉;1;1
22154;嚊;1;1
22155;嚋;1;1
22156;嚌;1;1
22157;嚍;1;1
22158;嚎;1;1
22159;嚏;1;1
22160;嚐;1;1
22161;嚑;1;1
22162;嚒;1;1
22163;嚓;1;1
22164;嚔;1;1
22165;嚕;1;1
22166;嚖;1;1
22167;嚗;1;1
22168;嚘;1;1
22169;嚙;1;1
22170;嚚;1;1
22171;嚛;1;1
22172;嚜;1;1
22173;嚝;1;1
22174;嚞;1;1
22175;嚟;1;1
22176;嚠;1;1
22177;嚡;1;1
22178;嚢;1;1
22179;嚣;1;1
22180;嚤;1;1
22181;嚥;1;1
22182;嚦;1;1
22183;嚧;1;1
22184;嚨;1;1
22185;嚩;1;1
22186;嚪;1;1
22187;嚫;1;1
22188;嚬;1;1
22189;嚭;1;1
22190;嚮;1;1
22191;嚯;1;1
22192;嚰;1;1
22193;嚱;1;1
22194;嚲;1;1
22195;嚳;1;1
22196;嚴;1;1
22197;嚵;1;1
22198;嚶;1;1
22199;嚷;1;1
22200;嚸;1;1
22201;嚹;1;1
22202;嚺;1;1
22203;嚻;1;1
22204;嚼;1;1
22205;嚽;1;1
22206;嚾;1;1
22207;嚿;1;1
22208;囀;1;1
22209;囁;1;1
22210;囂;1;1
22211;囃;1;1
22212;囄;1;1
22213;囅;1;1
22214;囆;1;1
22215;囇;1;1
22216;囈;1;1
22217;囉;1;1
22218;囊;1;1
22219;囋;1;1
22220;囌;1;1
22221;囍;1;1
22222;囎;1;1
22223;囏;1;1
22224;囐;1;1
22225;囑;1;1
22226;囒;1;1
22227;囓;1;1
22228;囔;1;1
22229;囕;1;1
22230;囖;1;1
22231;囗;1;1
22232;囘;1;1
22233;囙;1;1
22234;囚;1;1
22235;四;1;1
22236;囜;1;1
22237;囝;1;1
22238;回;1;1
22239;囟;1;1
22240;因;1;1
22241;囡;1;1
22242;团;1;1
22243;団;1;1
22244;囤;1;1
22245;囥;1;1
22246;囦;1;1
22247;囧;1;1
22248;囨;1;1
22249;囩;1;1
22250;囪;1;1
22251;囫;1;1
22252;囬;1;1
22253;园;1;1
22254;囮;1;1
22255;囯;1;1
22256;困;1;1
22257;囱;1;1
22258;囲;1;1
22259;図;1;1
22260;围;1;1
22261;囵;1;1
22262;囶;1;1
22263;囷;1;1
22264;囸;1;1
22265;囹;1;1
22266;固;1;1
22267;囻;1;1
22268;囼;1;1
22269;国;1;1
22270;图;1;1
22271;囿;1;1
22272;圀;1;1
22273;圁;1;1
22274;圂;1;1
22275;圃;1;1
22276;圄;1;1
22277;圅;1;1
22278;圆;1;1
22279;圇;1;1
22280;圈;1;1
22281;圉;1;1
22282;圊;1;1
22283;國;1;1
22284;圌;1;1
22285;圍;1;1
22286;圎;1;1
22287;圏;1;1
22288;圐;1;1
22289;圑;1;1
22290;園;1;1
22291;圓;1;1
22292;圔;1;1
22293;圕;1;1
22294;圖;1;1
22295;圗;1;1
22296;團;1;1
22297;圙;1;1
22298;圚;1;1
22299;圛;1;1
22300;圜;1;1
22301;圝;1;1
22302;圞;1;1
22303;土;1;1
22304;圠;1;1
22305;圡;1;1
22306;圢;1;1
22307;圣;1;1
22308;圤;1;1
22309;圥;1;1
22310;圦;1;1
22311;圧;1;1
22312;在;1;1
22313;圩;1;1
22314;圪;1;1
22315;圫;1;1
22316;圬;1;1
22317;圭;1;1
22318;圮;1;1
22319;圯;1;1
22320;地;1;1
22321;圱;1;1
22322;圲;1;1
22323;圳;1;1
22324;圴;1;1
22325;圵;1;1
22326;圶;1;1
22327;圷;1;1
22328;圸;1;1
22329;圹;1;1
22330;场;1;1
22331;圻;1;1
22332;圼;1;1
22333;圽;1;1
22334;圾;1;1
22335;圿;1;1
22336;址;1;1
22337;坁;1;1
22338;坂;1;1
22339;坃;1;1
22340;坄;1;1
22341;坅;1;1
22342;坆;1;1
22343;均;1;1
22344;坈;1;1
22345;坉;1;1
22346;坊;1;1
22347;坋;1;1
22348;坌;1;1
22349;坍;1;1
22350;坎;1;1
22351;坏;1;1
22352;坐;1;1
22353;坑;1;1
22354;坒;1;1
22355;坓;1;1
22356;坔;1;1
22357;坕;1;1
22358;坖;1;1
22359;块;1;1
22360;坘;1;1
22361;坙;1;1
22362;坚;1;1
22363;坛;1;1
22364;坜;1;1
22365;坝;1;1
22366;坞;1;1
22367;坟;1;1
22368;坠;1;1
22369;坡;1;1
22370;坢;1;1
22371;坣;1;1
22372;坤;1;1
22373;坥;1;1
22374;坦;1;1
22375;坧;1;1
22376;坨;1;1
22377;坩;1;1
22378;坪;1;1
22379;坫;1;1
22380;坬;1;1
22381;坭;1;1
22382;坮;1;1
22383;坯;1;1
22384;坰;1;1
22385;坱;1;1
22386;坲;1;1
22387;坳;1;1
22388;坴;1;1
22389;坵;1;1
22390;坶;1;1
22391;坷;1;1
22392;坸;1;1
22393;坹;1;1
22394;坺;1;1
22395;坻;1;1
22396;坼;1;1
22397;坽;1;1
22398;坾;1;1
22399;坿;1;1
22400;垀;1;1
22401;垁;1;1
22402;垂;1;1
22403;垃;1;1
22404;垄;1;1
22405;垅;1;1
22406;垆;1;1
22407;垇;1;1
22408;垈;1;1
22409;垉;1;1
22410;垊;1;1
22411;型;1;1
22412;垌;1;1
22413;垍;1;1
22414;垎;1;1
22415;垏;1;1
22416;垐;1;1
22417;垑;1;1
22418;垒;1;1
22419;垓;1;1
22420;垔;1;1
22421;垕;1;1
22422;垖;1;1
22423;垗;1;1
22424;垘;1;1
22425;垙;1;1
22426;垚;1;1
22427;垛;1;1
22428;垜;1;1
22429;垝;1;1
22430;垞;1;1
22431;垟;1;1
22432;垠;1;1
22433;垡;1;1
22434;垢;1;1
22435;垣;1;1
22436;垤;1;1
22437;垥;1;1
22438;垦;1;1
22439;垧;1;1
22440;垨;1;1
22441;垩;1;1
22442;垪;1;1
22443;垫;1;1
22444;垬;1;1
22445;垭;1;1
22446;垮;1;1
22447;垯;1;1
22448;垰;1;1
22449;垱;1;1
22450;垲;1;1
22451;垳;1;1
22452;垴;1;1
22453;垵;1;1
22454;垶;1;1
22455;垷;1;1
22456;垸;1;1
22457;垹;1;1
22458;垺;1;1
22459;垻;1;1
22460;垼;1;1
22461;垽;1;1
22462;垾;1;1
22463;垿;1;1
22464;埀;1;1
22465;埁;1;1
22466;埂;1;1
22467;埃;1;1
22468;埄;1;1
22469;埅;1;1
22470;埆;1;1
22471;埇;1;1
22472;埈;1;1
22473;埉;1;1
22474;埊;1;1
22475;埋;1;1
22476;埌;1;1
22477;埍;1;1
22478;城;1;1
22479;埏;1;1
22480;埐;1;1
22481;埑;1;1
22482;埒;1;1
22483;埓;1;1
22484;埔;1;1
22485;埕;1;1
22486;埖;1;1
22487;埗;1;1
22488;埘;1;1
22489;埙;1;1
22490;埚;1;1
22491;埛;1;1
22492;埜;1;1
22493;埝;1;1
22494;埞;1;1
22495;域;1;1
22496;埠;1;1
22497;埡;1;1
22498;埢;1;1
22499;埣;1;1
22500;埤;1;1
22501;埥;1;1
22502;埦;1;1
22503;埧;1;1
22504;埨;1;1
22505;埩;1;1
22506;埪;1;1
22507;埫;1;1
22508;埬;1;1
22509;埭;1;1
22510;埮;1;1
22511;埯;1;1
22512;埰;1;1
22513;埱;1;1
22514;埲;1;1
22515;埳;1;1
22516;埴;1;1
22517;埵;1;1
22518;埶;1;1
22519;執;1;1
22520;埸;1;1
22521;培;1;1
22522;基;1;1
22523;埻;1;1
22524;埼;1;1
22525;埽;1;1
22526;埾;1;1
22527;埿;1;1
22528;堀;1;1
22529;堁;1;1
22530;堂;1;1
22531;堃;1;1
22532;堄;1;1
22533;堅;1;1
22534;堆;1;1
22535;堇;1;1
22536;堈;1;1
22537;堉;1;1
22538;堊;1;1
22539;堋;1;1
22540;堌;1;1
22541;堍;1;1
22542;堎;1;1
22543;堏;1;1
22544;堐;1;1
22545;堑;1;1
22546;堒;1;1
22547;堓;1;1
22548;堔;1;1
22549;堕;1;1
22550;堖;1;1
22551;堗;1;1
22552;堘;1;1
22553;堙;1;1
22554;堚;1;1
22555;堛;1;1
22556;堜;1;1
22557;堝;1;1
22558;堞;1;1
22559;堟;1;1
22560;堠;1;1
22561;堡;1;1
22562;堢;1;1
22563;堣;1;1
22564;堤;1;1
22565;堥;1;1
22566;堦;1;1
22567;堧;1;1
22568;堨;1;1
22569;堩;1;1
22570;堪;1;1
22571;堫;1;1
22572;堬;1;1
22573;堭;1;1
22574;堮;1;1
22575;堯;1;1
22576;堰;1;1
22577;報;1;1
22578;堲;1;1
22579;堳;1;1
22580;場;1;1
22581;堵;1;1
22582;堶;1;1
22583;堷;1;1
22584;堸;1;1
22585;堹;1;1
22586;堺;1;1
22587;堻;1;1
22588;堼;1;1
22589;堽;1;1
22590;堾;1;1
22591;堿;1;1
22592;塀;1;1
22593;塁;1;1
22594;塂;1;1
22595;塃;1;1
22596;塄;1;1
22597;塅;1;1
22598;塆;1;1
22599;塇;1;1
22600;塈;1;1
22601;塉;1;1
22602;塊;1;1
22603;塋;1;1
22604;塌;1;1
22605;塍;1;1
22606;塎;1;1
22607;塏;1;1
22608;塐;1;1
22609;塑;1;1
22610;塒;1;1
22611;塓;1;1
22612;塔;1;1
22613;塕;1;1
22614;塖;1;1
22615;塗;1;1
22616;塘;1;1
22617;塙;1;1
22618;塚;1;1
22619;塛;1;1
22620;塜;1;1
22621;塝;1;1
22622;塞;1;1
22623;塟;1;1
22624;塠;1;1
22625;塡;1;1
22626;塢;1;1
22627;塣;1;1
22628;塤;1;1
22629;塥;1;1
22630;塦;1;1
22631;塧;1;1
22632;塨;1;1
22633;塩;1;1
22634;塪;1;1
22635;填;1;1
22636;塬;1;1
22637;塭;1;1
22638;塮;1;1
22639;塯;1;1
22640;塰;1;1
22641;塱;1;1
22642;塲;1;1
22643;塳;1;1
22644;塴;1;1
22645;塵;1;1
22646;塶;1;1
22647;塷;1;1
22648;塸;1;1
22649;塹;1;1
22650;塺;1;1
22651;塻;1;1
22652;塼;1;1
22653;塽;1;1
22654;塾;1;1
22655;塿;1;1
22656;墀;1;1
22657;墁;1;1
22658;墂;1;1
22659;境;1;1
22660;墄;1;1
22661;墅;1;1
22662;墆;1;1
22663;墇;1;1
22664;墈;1;1
22665;墉;1;1
22666;墊;1;1
22667;墋;1;1
22668;墌;1;1
22669;墍;1;1
22670;墎;1;1
22671;墏;1;1
22672;墐;1;1
22673;墑;1;1
22674;墒;1;1
22675;墓;1;1
22676;墔;1;1
22677;墕;1;1
22678;墖;1;1
22679;増;1;1
22680;墘;1;1
22681;墙;1;1
22682;墚;1;1
22683;墛;1;1
22684;墜;1;1
22685;墝;1;1
22686;增;1;1
22687;墟;1;1
22688;墠;1;1
22689;墡;1;1
22690;墢;1;1
22691;墣;1;1
22692;墤;1;1
22693;墥;1;1
22694;墦;1;1
22695;墧;1;1
22696;墨;1;1
22697;墩;1;1
22698;墪;1;1
22699;墫;1;1
22700;墬;1;1
22701;墭;1;1
22702;墮;1;1
22703;墯;1;1
22704;墰;1;1
22705;墱;1;1
22706;墲;1;1
22707;墳;1;1
22708;墴;1;1
22709;墵;1;1
22710;墶;1;1
22711;墷;1;1
22712;墸;1;1
22713;墹;1;1
22714;墺;1;1
22715;墻;1;1
22716;墼;1;1
22717;墽;1;1
22718;墾;1;1
22719;墿;1;1
22720;壀;1;1
22721;壁;1;1
22722;壂;1;1
22723;壃;1;1
22724;壄;1;1
22725;壅;1;1
22726;壆;1;1
22727;壇;1;1
22728;壈;1;1
22729;壉;1;1
22730;壊;1;1
22731;壋;1;1
22732;壌;1;1
22733;壍;1;1
22734;壎;1;1
22735;壏;1;1
22736;壐;1;1
22737;壑;1;1
22738;壒;1;1
22739;壓;1;1
22740;壔;1;1
22741;壕;1;1
22742;壖;1;1
22743;壗;1;1
22744;壘;1;1
22745;壙;1;1
22746;壚;1;1
22747;壛;1;1
22748;壜;1;1
22749;壝;1;1
22750;壞;1;1
22751;壟;1;1
22752;壠;1;1
22753;壡;1;1
22754;壢;1;1
22755;壣;1;1
22756;壤;1;1
22757;壥;1;1
22758;壦;1;1
22759;壧;1;1
22760;壨;1;1
22761;壩;1;1
22762;壪;1;1
22763;士;1;1
22764;壬;1;1
22765;壭;1;1
22766;壮;1;1
22767;壯;1;1
22768;声;1;1
22769;壱;1;1
22770;売;1;1
22771;壳;1;1
22772;壴;1;1
22773;壵;1;1
22774;壶;1;1
22775;壷;1;1
22776;壸;1;1
22777;壹;1;1
